book_id,ADR_USD,hotel_id,city_id,star_rating,accommodation_type_name,chain_hotel,booking_date,checkin_date,checkout_date,checkin_day
1341,73.4,297388,9395,2.5,Hotel,non-chain,19/9/16,26/10/16,29/10/16,weekday
1342,44.14,197996,9395,3.5,Hotel,non-chain,19/9/16,13/10/16,14/10/16,weekday
1343,134.24,373272,9395,4.5,Hotel,chain,19/9/16,14/11/16,15/11/16,weekday
1344,58.46,21378,9395,4,Hotel,non-chain,19/9/16,2/10/16,3/10/16,weekend
1345,89.88,180166,9395,4,Hotel,chain,19/9/16,3/10/16,5/10/16,weekday
1346,51.66,461084,9395,3,Hotel,non-chain,19/9/16,3/10/16,5/10/16,weekday
1347,137.02,1853178,9395,4,Hotel,non-chain,19/9/16,2/10/16,4/10/16,weekend
1348,83.44,21378,9395,4,Hotel,non-chain,19/9/16,8/10/16,9/10/16,weekend
1349,79.94,331350,9395,3,Hotel,non-chain,19/9/16,29/10/16,1/11/16,weekend
1350,52.54,197996,9395,3.5,Hotel,non-chain,19/9/16,8/10/16,9/10/16,weekend
1351,45.5,2325228,9395,2,Serviced Apartment,non-chain,19/9/16,30/10/16,31/10/16,weekend
1352,49.72,197996,9395,3.5,Hotel,non-chain,19/9/16,20/10/16,21/10/16,weekday
1353,44.12,197996,9395,3.5,Hotel,non-chain,19/9/16,25/10/16,26/10/16,weekday
1354,149.81,1991354,9395,4,Serviced Apartment,non-chain,19/9/16,3/11/16,6/11/16,weekday
1355,65.32,331350,9395,3,Hotel,non-chain,19/9/16,13/11/16,15/11/16,weekend
1356,83.28,297356,9395,3,Hotel,non-chain,19/9/16,5/10/16,8/10/16,weekday
1357,440.1,608654,9395,4.5,Hotel,non-chain,19/9/16,10/11/16,11/11/16,weekday
1358,151.7,298446,9395,4,Hotel,non-chain,19/9/16,4/10/16,5/10/16,weekday
1359,88.82,577502,9395,3.5,Hotel,non-chain,19/9/16,21/10/16,23/10/16,weekday
1360,153.88,373272,9395,4.5,Hotel,chain,19/9/16,13/10/16,15/10/16,weekday
1361,163.5,1853178,9395,4,Hotel,non-chain,19/9/16,12/10/16,15/10/16,weekday
1362,206.36,1853178,9395,4,Hotel,non-chain,19/9/16,2/11/16,5/11/16,weekday
1363,73.08,2314990,9395,2.5,Hostel,non-chain,19/9/16,5/11/16,7/11/16,weekend
1364,40.22,197996,9395,3.5,Hotel,non-chain,20/9/16,17/11/16,18/11/16,weekday
1365,178.14,475584,9395,5,Hotel,chain,20/9/16,28/10/16,29/10/16,weekday
1366,45.6,197996,9395,3.5,Hotel,non-chain,20/9/16,17/11/16,18/11/16,weekday
1367,125.92,21418,9395,4,Hotel,chain,20/9/16,4/11/16,6/11/16,weekday
1368,41.22,197996,9395,3.5,Hotel,non-chain,20/9/16,5/10/16,6/10/16,weekday
1369,112.34,373272,9395,4.5,Hotel,chain,20/9/16,29/10/16,31/10/16,weekend
1370,118.1,298446,9395,4,Hotel,non-chain,20/9/16,20/10/16,21/10/16,weekday
1371,42.64,197996,9395,3.5,Hotel,non-chain,20/9/16,12/10/16,13/10/16,weekday
1372,37.24,323518,9395,3,Hotel,non-chain,20/9/16,8/10/16,11/10/16,weekend
1373,81.92,866630,9395,3.5,Serviced Apartment,non-chain,20/9/16,23/10/16,25/10/16,weekend
1374,394.14,509832,9395,5,Hotel,non-chain,20/9/16,14/10/16,17/10/16,weekday
1375,77.76,782884,9395,3,Hotel,chain,20/9/16,14/10/16,16/10/16,weekday
1376,150.84,141282,9395,5,Hotel,chain,20/9/16,3/10/16,4/10/16,weekday
1377,81.92,331350,9395,3,Hotel,non-chain,20/9/16,14/11/16,16/11/16,weekday
1378,143.68,2313076,9395,5,Hotel,chain,20/9/16,22/10/16,23/10/16,weekend
1379,127.94,510678,9395,5,Hotel,non-chain,20/9/16,15/10/16,16/10/16,weekend
1380,92.16,331350,9395,3,Hotel,non-chain,20/9/16,8/10/16,10/10/16,weekend
1381,117.89,331350,9395,3,Hotel,non-chain,20/9/16,15/10/16,17/10/16,weekend
1382,41.64,197996,9395,3.5,Hotel,non-chain,20/9/16,7/10/16,8/10/16,weekday
1383,180.6,1853178,9395,4,Hotel,non-chain,20/9/16,2/10/16,3/10/16,weekend
1384,153.58,96982,9395,4,Hotel,chain,20/9/16,2/10/16,5/10/16,weekend
1385,178.14,475584,9395,5,Hotel,chain,20/9/16,28/10/16,30/10/16,weekday
1386,115.48,2278874,9395,4,Hotel,chain,20/9/16,11/10/16,12/10/16,weekday
1387,39.06,197996,9395,3.5,Hotel,non-chain,20/9/16,2/10/16,3/10/16,weekend
1388,90.3,331350,9395,3,Hotel,non-chain,20/9/16,9/11/16,12/11/16,weekday
1389,221.58,339548,9395,4,Serviced Apartment,non-chain,20/9/16,2/10/16,3/10/16,weekend
1390,205.06,339548,9395,4,Serviced Apartment,non-chain,20/9/16,5/10/16,6/10/16,weekday
1391,73.7,782884,9395,3,Hotel,chain,20/9/16,3/10/16,5/10/16,weekday
1392,90.51,298322,9395,3,Hotel,non-chain,20/9/16,14/10/16,16/10/16,weekday
1393,122.4,331350,9395,3,Hotel,non-chain,20/9/16,16/11/16,19/11/16,weekday
1394,72.88,782884,9395,3,Hotel,chain,20/9/16,22/10/16,25/10/16,weekend
1395,50.48,2325228,9395,2,Serviced Apartment,non-chain,20/9/16,11/11/16,12/11/16,weekday
1396,58.88,782894,9395,2,Hotel,non-chain,20/9/16,9/10/16,12/10/16,weekend
1397,76.8,782884,9395,3,Hotel,chain,20/9/16,9/11/16,10/11/16,weekday
1398,118.32,601910,9395,3.5,Hotel,non-chain,20/9/16,1/10/16,2/10/16,weekend
1399,96.08,180200,9395,3.5,Hotel,non-chain,20/9/16,7/10/16,10/10/16,weekday
1400,154.01,257678,9395,4,Hotel,non-chain,20/9/16,3/11/16,6/11/16,weekday
1401,62.78,297388,9395,2.5,Hotel,non-chain,20/9/16,2/10/16,5/10/16,weekend
1402,346.97,2313076,9395,5,Hotel,chain,20/9/16,8/10/16,10/10/16,weekend
1403,368.24,525626,9395,5,Hotel,chain,20/9/16,4/10/16,6/10/16,weekday
1404,63.88,21378,9395,4,Hotel,non-chain,20/9/16,5/10/16,7/10/16,weekday
1405,47.9,197996,9395,3.5,Hotel,non-chain,20/9/16,29/10/16,30/10/16,weekend
1406,90.3,331350,9395,3,Hotel,non-chain,20/9/16,28/10/16,29/10/16,weekday
1407,76.8,782884,9395,3,Hotel,chain,20/9/16,2/10/16,3/10/16,weekend
1408,90.51,298322,9395,3,Hotel,non-chain,20/9/16,7/11/16,9/11/16,weekday
1409,139.68,21272,9395,4,Hotel,non-chain,20/9/16,6/10/16,9/10/16,weekday
1410,144.58,1246920,9395,4,Hotel,non-chain,20/9/16,1/11/16,4/11/16,weekday
1411,117.52,150994,9395,3,Hotel,non-chain,20/9/16,28/10/16,31/10/16,weekday
1412,141.2,2278874,9395,4,Hotel,chain,20/9/16,7/10/16,9/10/16,weekday
1413,181.59,1991354,9395,4,Serviced Apartment,non-chain,20/9/16,10/10/16,12/10/16,weekday
1414,71.68,782884,9395,3,Hotel,chain,20/9/16,8/11/16,9/11/16,weekday
1415,106.56,21418,9395,4,Hotel,chain,20/9/16,14/10/16,17/10/16,weekday
1416,67.56,216914,9395,3,Hotel,non-chain,20/9/16,6/10/16,7/10/16,weekday
1417,287.44,180052,9395,5,Hotel,chain,20/9/16,11/10/16,12/10/16,weekday
1418,107.82,373272,9395,4.5,Hotel,chain,20/9/16,28/10/16,29/10/16,weekday
1419,90.3,1561120,9395,3,Hotel,non-chain,20/9/16,17/11/16,18/11/16,weekday
1420,85.32,782884,9395,3,Hotel,chain,20/9/16,9/11/16,10/11/16,weekday
1421,15.36,582528,9395,2,Hotel,non-chain,20/9/16,1/10/16,2/10/16,weekend
1422,81.88,297356,9395,3,Hotel,non-chain,20/9/16,7/11/16,10/11/16,weekday
1423,166.68,2313076,9395,5,Hotel,chain,20/9/16,13/10/16,14/10/16,weekday
1424,146.24,510678,9395,5,Hotel,non-chain,20/9/16,13/11/16,15/11/16,weekend
1425,58.88,782894,9395,2,Hotel,non-chain,20/9/16,15/10/16,18/10/16,weekend
1426,129.52,510678,9395,5,Hotel,non-chain,20/9/16,7/10/16,10/10/16,weekday
1427,166.46,1991354,9395,4,Serviced Apartment,non-chain,20/9/16,2/10/16,4/10/16,weekend
1428,217,2313076,9395,5,Hotel,chain,20/9/16,1/10/16,2/10/16,weekend
1429,165.76,96982,9395,4,Hotel,chain,20/9/16,12/11/16,14/11/16,weekend
1430,163.82,96982,9395,4,Hotel,chain,20/9/16,22/10/16,23/10/16,weekend
1431,107.86,542024,9395,4,Hotel,non-chain,20/9/16,8/10/16,11/10/16,weekend
1432,185.32,475584,9395,5,Hotel,chain,20/9/16,9/10/16,11/10/16,weekend
1433,50.36,866630,9395,3.5,Serviced Apartment,non-chain,20/9/16,1/10/16,3/10/16,weekend
1434,145.07,1861318,9395,5,Hotel,non-chain,20/9/16,13/10/16,16/10/16,weekday
1435,119.04,21294,9395,4,Hotel,chain,20/9/16,11/10/16,12/10/16,weekday
1436,58.76,198004,9395,3,Hotel,non-chain,20/9/16,28/10/16,29/10/16,weekday
1437,46.02,197996,9395,3.5,Hotel,non-chain,20/9/16,14/11/16,15/11/16,weekday
1438,46.02,197996,9395,3.5,Hotel,non-chain,20/9/16,11/11/16,12/11/16,weekday
1439,103.44,348814,9395,3.5,Hotel,non-chain,20/9/16,31/10/16,2/11/16,weekday
1440,91.98,1561120,9395,3,Hotel,non-chain,20/9/16,7/10/16,9/10/16,weekday
1441,149.68,2313076,9395,5,Hotel,chain,20/9/16,23/10/16,26/10/16,weekend
1442,110.98,21418,9395,4,Hotel,chain,20/9/16,1/11/16,3/11/16,weekday
1443,54.04,819180,9395,2.5,Hotel,chain,20/9/16,23/10/16,26/10/16,weekend
1444,91.02,577502,9395,3.5,Hotel,non-chain,20/9/16,31/10/16,2/11/16,weekday
1445,103.72,21272,9395,4,Hotel,non-chain,20/9/16,6/10/16,8/10/16,weekday
1446,81.06,920882,9395,3,Guest House / Bed & Breakfast,non-chain,20/9/16,3/10/16,4/10/16,weekday
1447,56.2,601910,9395,3.5,Hotel,non-chain,20/9/16,21/10/16,22/10/16,weekday
1448,75.24,920882,9395,3,Guest House / Bed & Breakfast,non-chain,20/9/16,3/10/16,4/10/16,weekday
1449,46.02,475894,9395,3,Serviced Apartment,non-chain,20/9/16,2/11/16,4/11/16,weekday
1450,114.93,2240838,9395,3.5,Hotel,non-chain,20/9/16,14/10/16,17/10/16,weekday
1451,46.02,475894,9395,3,Serviced Apartment,non-chain,20/9/16,5/11/16,7/11/16,weekend
1452,67.7,373588,9395,3,Hotel,non-chain,20/9/16,13/11/16,14/11/16,weekend
1453,160.32,298446,9395,4,Hotel,non-chain,20/9/16,7/10/16,9/10/16,weekday
1454,117.06,587866,9395,4,Serviced Apartment,non-chain,20/9/16,6/10/16,9/10/16,weekday
1455,134.03,1991354,9395,4,Serviced Apartment,non-chain,20/9/16,17/11/16,20/11/16,weekday
1456,52.5,197996,9395,3.5,Hotel,non-chain,20/9/16,4/10/16,5/10/16,weekday
1457,53.52,475438,9395,3,Hotel,non-chain,20/9/16,12/10/16,13/10/16,weekday
1458,28.74,1820604,9395,0,Motel,non-chain,20/9/16,26/10/16,27/10/16,weekday
1459,76.42,2588518,9395,3,Hotel,non-chain,20/9/16,1/10/16,2/10/16,weekend
1460,82.28,180200,9395,3.5,Hotel,non-chain,20/9/16,1/10/16,3/10/16,weekend
1461,90.5,298322,9395,3,Hotel,non-chain,21/9/16,17/10/16,18/10/16,weekday
1462,205.86,475584,9395,5,Hotel,chain,21/9/16,10/10/16,11/10/16,weekday
1463,398.18,96982,9395,4,Hotel,chain,21/9/16,27/10/16,30/10/16,weekday
1464,79.16,297388,9395,2.5,Hotel,non-chain,21/9/16,2/11/16,4/11/16,weekday
1465,198.48,198004,9395,3,Hotel,non-chain,21/9/16,3/10/16,4/10/16,weekday
1466,104.22,21360,9395,4.5,Hotel,chain,21/9/16,9/10/16,11/10/16,weekend
1467,57.4,297388,9395,2.5,Hotel,non-chain,21/9/16,12/10/16,14/10/16,weekday
1468,178.28,96982,9395,4,Hotel,chain,21/9/16,16/11/16,18/11/16,weekday
1469,80.36,331350,9395,3,Hotel,non-chain,21/9/16,5/10/16,6/10/16,weekday
1470,222.78,373272,9395,4.5,Hotel,chain,21/9/16,13/10/16,16/10/16,weekday
1471,134.96,373272,9395,4.5,Hotel,chain,21/9/16,12/11/16,14/11/16,weekend
1472,82.88,1130156,9395,2.5,Hotel,non-chain,21/9/16,2/11/16,3/11/16,weekday
1473,117.68,150994,9395,3,Hotel,non-chain,21/9/16,3/10/16,4/10/16,weekday
1474,50.84,297388,9395,2.5,Hotel,non-chain,21/9/16,15/10/16,16/10/16,weekend
1475,126.58,2240838,9395,3.5,Hotel,non-chain,21/9/16,21/10/16,22/10/16,weekday
1476,144.56,96982,9395,4,Hotel,chain,21/9/16,6/10/16,7/10/16,weekday
1477,52.5,1930960,9395,3,Hotel,non-chain,21/9/16,8/10/16,11/10/16,weekend
1478,119.6,587866,9395,4,Serviced Apartment,non-chain,21/9/16,2/10/16,3/10/16,weekend
1479,46.56,475894,9395,3,Serviced Apartment,non-chain,21/9/16,8/10/16,9/10/16,weekend
1480,73.7,21378,9395,4,Hotel,non-chain,21/9/16,17/10/16,18/10/16,weekday
1481,196.58,2313076,9395,5,Hotel,chain,21/9/16,7/10/16,9/10/16,weekday
1482,510.63,197980,9395,5,Hotel,chain,21/9/16,9/10/16,12/10/16,weekend
1483,207.8,180052,9395,5,Hotel,chain,21/9/16,5/11/16,6/11/16,weekend
1484,40.44,197996,9395,3.5,Hotel,non-chain,21/9/16,3/11/16,4/11/16,weekday
1485,43.12,197996,9395,3.5,Hotel,non-chain,21/9/16,3/11/16,4/11/16,weekday
1486,96.32,152820,9395,4,Hotel,non-chain,21/9/16,6/10/16,9/10/16,weekday
1487,58.52,197996,9395,3.5,Hotel,non-chain,21/9/16,22/10/16,23/10/16,weekend
1488,59.04,297388,9395,2.5,Hotel,non-chain,21/9/16,27/10/16,30/10/16,weekday
1489,62.22,297388,9395,2.5,Hotel,non-chain,21/9/16,2/10/16,3/10/16,weekend
1490,55.58,197996,9395,3.5,Hotel,non-chain,21/9/16,15/10/16,16/10/16,weekend
1491,45.84,197996,9395,3.5,Hotel,non-chain,21/9/16,6/10/16,7/10/16,weekday
1492,201.37,217846,9395,4.5,Serviced Apartment,non-chain,21/9/16,5/11/16,8/11/16,weekend
1493,237.68,597472,9395,3,Guest House / Bed & Breakfast,non-chain,21/9/16,29/10/16,30/10/16,weekend
1494,39.98,572060,9395,2,Serviced Apartment,non-chain,21/9/16,9/10/16,11/10/16,weekend
1495,130.72,510678,9395,5,Hotel,non-chain,21/9/16,10/10/16,11/10/16,weekday
1496,129.68,510678,9395,5,Hotel,non-chain,21/9/16,13/10/16,15/10/16,weekday
1497,78.46,297388,9395,2.5,Hotel,non-chain,21/9/16,1/10/16,2/10/16,weekend
1498,39.98,572060,9395,2,Serviced Apartment,non-chain,21/9/16,3/10/16,5/10/16,weekday
1499,65.82,601910,9395,3.5,Hotel,non-chain,21/9/16,1/10/16,2/10/16,weekend
1500,33.48,577450,9395,2.5,Serviced Apartment,non-chain,21/9/16,18/10/16,20/10/16,weekday
1501,139.38,21308,9395,4,Hotel,non-chain,21/9/16,3/10/16,5/10/16,weekday
1502,83.4,1816456,9395,3,Hotel,non-chain,21/9/16,18/10/16,20/10/16,weekday
1503,109.32,2240838,9395,3.5,Hotel,non-chain,21/9/16,2/10/16,4/10/16,weekend
1504,55.5,197996,9395,3.5,Hotel,non-chain,21/9/16,1/11/16,2/11/16,weekday
1505,106.04,21272,9395,4,Hotel,non-chain,21/9/16,1/10/16,4/10/16,weekend
1506,77.68,128330,9395,3,Hotel,non-chain,21/9/16,29/10/16,30/10/16,weekend
1507,114.24,21272,9395,4,Hotel,non-chain,21/9/16,1/10/16,2/10/16,weekend
1508,44.02,197996,9395,3.5,Hotel,non-chain,21/9/16,22/10/16,23/10/16,weekend
1509,39.6,197996,9395,3.5,Hotel,non-chain,21/9/16,8/10/16,9/10/16,weekend
1510,167.72,510678,9395,5,Hotel,non-chain,21/9/16,11/11/16,13/11/16,weekday
1511,46.08,475894,9395,3,Serviced Apartment,non-chain,21/9/16,22/10/16,25/10/16,weekend
1512,159.73,257678,9395,4,Hotel,non-chain,21/9/16,12/10/16,14/10/16,weekday
1513,79.26,297388,9395,2.5,Hotel,non-chain,21/9/16,17/11/16,20/11/16,weekday
1514,50.84,297388,9395,2.5,Hotel,non-chain,21/9/16,17/11/16,20/11/16,weekday
1515,79.26,297388,9395,2.5,Hotel,non-chain,21/9/16,18/11/16,20/11/16,weekday
1516,88.85,331350,9395,3,Hotel,non-chain,21/9/16,19/11/16,22/11/16,weekend
1517,115.08,2240838,9395,3.5,Hotel,non-chain,21/9/16,23/10/16,24/10/16,weekend
1518,82.02,577502,9395,3.5,Hotel,non-chain,21/9/16,4/10/16,5/10/16,weekday
1519,87.14,331350,9395,3,Hotel,non-chain,21/9/16,3/10/16,5/10/16,weekday
1520,61.76,197996,9395,3.5,Hotel,non-chain,21/9/16,8/10/16,9/10/16,weekend
1521,76.1,782884,9395,3,Hotel,chain,21/9/16,17/10/16,18/10/16,weekday
1522,91.12,577502,9395,3.5,Hotel,non-chain,21/9/16,6/11/16,8/11/16,weekend
1523,178.68,2313076,9395,5,Hotel,chain,21/9/16,14/10/16,16/10/16,weekday
1524,41.26,197996,9395,3.5,Hotel,non-chain,21/9/16,31/10/16,1/11/16,weekday
1525,77.74,782884,9395,3,Hotel,chain,21/9/16,12/10/16,15/10/16,weekday
1526,242.85,509832,9395,5,Hotel,non-chain,21/9/16,20/10/16,23/10/16,weekday
1527,72.22,21378,9395,4,Hotel,non-chain,21/9/16,4/10/16,6/10/16,weekday
1528,70.22,601910,9395,3.5,Hotel,non-chain,21/9/16,1/10/16,2/10/16,weekend
1529,206.5,21286,9395,4,Hotel,non-chain,21/9/16,5/10/16,7/10/16,weekday
1530,107.02,152820,9395,4,Hotel,non-chain,21/9/16,11/10/16,14/10/16,weekday
1531,98.38,1913862,9395,3,Guest House / Bed & Breakfast,non-chain,21/9/16,3/10/16,5/10/16,weekday
1532,20.92,2356648,9395,3,Hostel,non-chain,21/9/16,5/10/16,6/10/16,weekday
1533,719.28,2313076,9395,5,Hotel,chain,21/9/16,12/11/16,14/11/16,weekend
1534,178.68,2313076,9395,5,Hotel,chain,21/9/16,28/10/16,30/10/16,weekday
1535,188.94,2313076,9395,5,Hotel,chain,21/9/16,7/10/16,10/10/16,weekday
1536,245.6,509832,9395,5,Hotel,non-chain,21/9/16,1/11/16,2/11/16,weekday
1537,150.99,373272,9395,4.5,Hotel,chain,21/9/16,10/11/16,13/11/16,weekday
1538,52.54,866630,9395,3.5,Serviced Apartment,non-chain,21/9/16,1/10/16,2/10/16,weekend
1539,125.58,298446,9395,4,Hotel,non-chain,21/9/16,15/10/16,16/10/16,weekend
1540,85.43,331350,9395,3,Hotel,non-chain,21/9/16,4/10/16,7/10/16,weekday
1541,144.14,2313076,9395,5,Hotel,chain,21/9/16,7/10/16,8/10/16,weekday
1542,28.76,1820604,9395,0,Motel,non-chain,21/9/16,1/10/16,2/10/16,weekend
1543,44.92,197996,9395,3.5,Hotel,non-chain,21/9/16,21/10/16,22/10/16,weekday
1544,44,197996,9395,3.5,Hotel,non-chain,21/9/16,23/10/16,24/10/16,weekend
1545,50.92,197996,9395,3.5,Hotel,non-chain,21/9/16,3/10/16,4/10/16,weekday
1546,40.76,197996,9395,3.5,Hotel,non-chain,21/9/16,2/10/16,3/10/16,weekend
1547,102.52,331350,9395,3,Hotel,non-chain,21/9/16,13/11/16,14/11/16,weekend
1548,100.92,1246920,9395,4,Hotel,non-chain,21/9/16,20/10/16,23/10/16,weekday
1549,162.01,1853178,9395,4,Hotel,non-chain,21/9/16,13/10/16,16/10/16,weekday
1550,91.12,577502,9395,3.5,Hotel,non-chain,21/9/16,4/11/16,6/11/16,weekday
1551,74.32,782884,9395,3,Hotel,chain,21/9/16,12/11/16,14/11/16,weekend
1552,58.87,198004,9395,3,Hotel,non-chain,21/9/16,15/10/16,17/10/16,weekend
1553,46.32,197996,9395,3.5,Hotel,non-chain,21/9/16,6/10/16,7/10/16,weekday
1554,73.8,461084,9395,3,Hotel,non-chain,21/9/16,13/11/16,16/11/16,weekend
1555,82.88,920882,9395,3,Guest House / Bed & Breakfast,non-chain,21/9/16,10/10/16,12/10/16,weekday
1556,108.22,21310,9395,4,Hotel,chain,21/9/16,6/10/16,7/10/16,weekday
1557,127.24,373272,9395,4.5,Hotel,chain,21/9/16,28/10/16,30/10/16,weekday
1558,128.66,21418,9395,4,Hotel,chain,21/9/16,16/11/16,17/11/16,weekday
1559,46.32,197996,9395,3.5,Hotel,non-chain,21/9/16,9/10/16,10/10/16,weekend
1560,139.14,373272,9395,4.5,Hotel,chain,21/9/16,22/10/16,25/10/16,weekend
1561,151.86,96982,9395,4,Hotel,chain,21/9/16,3/10/16,5/10/16,weekday
1562,44.36,197996,9395,3.5,Hotel,non-chain,22/9/16,14/11/16,15/11/16,weekday
1563,82.02,782884,9395,3,Hotel,chain,22/9/16,15/10/16,16/10/16,weekend
1564,17.12,196050,9395,3,Hostel,chain,22/9/16,12/10/16,14/10/16,weekday
1565,62.92,297388,9395,2.5,Hotel,non-chain,22/9/16,11/10/16,14/10/16,weekday
1566,298.2,679868,9395,4,Guest House / Bed & Breakfast,non-chain,22/9/16,23/10/16,24/10/16,weekend
1567,150.84,21418,9395,4,Hotel,chain,22/9/16,6/10/16,8/10/16,weekday
1568,69.26,866630,9395,3.5,Serviced Apartment,non-chain,22/9/16,4/10/16,6/10/16,weekday
1569,79.32,297388,9395,2.5,Hotel,non-chain,22/9/16,6/11/16,8/11/16,weekend
1570,53.96,197996,9395,3.5,Hotel,non-chain,22/9/16,1/10/16,2/10/16,weekend
1571,137.92,373272,9395,4.5,Hotel,chain,22/9/16,12/11/16,15/11/16,weekend
1572,51.98,461084,9395,3,Hotel,non-chain,22/9/16,21/10/16,22/10/16,weekday
1573,62.92,461084,9395,3,Hotel,non-chain,22/9/16,21/10/16,22/10/16,weekday
1574,153.92,1853178,9395,4,Hotel,non-chain,22/9/16,3/10/16,5/10/16,weekday
1575,202.7,510678,9395,5,Hotel,non-chain,22/9/16,6/10/16,7/10/16,weekday
1576,158,475584,9395,5,Hotel,chain,22/9/16,5/10/16,7/10/16,weekday
1577,60.58,197996,9395,3.5,Hotel,non-chain,22/9/16,6/10/16,7/10/16,weekday
1578,298.3,509832,9395,5,Hotel,non-chain,22/9/16,7/10/16,9/10/16,weekday
1579,269.08,2313076,9395,5,Hotel,chain,22/9/16,18/11/16,19/11/16,weekday
1580,181.16,21272,9395,4,Hotel,non-chain,22/9/16,5/11/16,6/11/16,weekend
1581,172.1,21272,9395,4,Hotel,non-chain,22/9/16,19/11/16,20/11/16,weekend
1582,43.94,2325228,9395,2,Serviced Apartment,non-chain,22/9/16,27/10/16,29/10/16,weekday
1583,109.8,21360,9395,4.5,Hotel,chain,22/9/16,14/10/16,17/10/16,weekday
1584,100.78,298322,9395,3,Hotel,non-chain,22/9/16,19/10/16,20/10/16,weekday
1585,90.7,298322,9395,3,Hotel,non-chain,22/9/16,31/10/16,1/11/16,weekday
1586,51.98,461084,9395,3,Hotel,non-chain,22/9/16,20/10/16,23/10/16,weekday
1587,53.56,297388,9395,2.5,Hotel,non-chain,22/9/16,7/10/16,10/10/16,weekday
1588,153,1861318,9395,5,Hotel,non-chain,22/9/16,5/10/16,7/10/16,weekday
1589,41.3,197996,9395,3.5,Hotel,non-chain,22/9/16,16/10/16,17/10/16,weekend
1590,55.86,2314990,9395,2.5,Hostel,non-chain,22/9/16,16/10/16,18/10/16,weekend
1591,62.92,297388,9395,2.5,Hotel,non-chain,22/9/16,5/10/16,6/10/16,weekday
1592,41.3,197996,9395,3.5,Hotel,non-chain,22/9/16,29/10/16,30/10/16,weekend
1593,250.82,96982,9395,4,Hotel,chain,22/9/16,21/11/16,24/11/16,weekday
1594,102.62,298446,9395,4,Hotel,non-chain,22/9/16,27/10/16,30/10/16,weekday
1595,102.62,298446,9395,4,Hotel,non-chain,22/9/16,28/10/16,30/10/16,weekday
1596,262.44,679868,9395,4,Guest House / Bed & Breakfast,non-chain,22/9/16,3/10/16,6/10/16,weekday
1597,52.98,1930960,9395,3,Hotel,non-chain,22/9/16,2/10/16,3/10/16,weekend
1598,93.4,180200,9395,3.5,Hotel,non-chain,22/9/16,2/10/16,4/10/16,weekend
1599,138.52,96982,9395,4,Hotel,chain,22/9/16,28/10/16,30/10/16,weekday
1600,46.36,197996,9395,3.5,Hotel,non-chain,22/9/16,20/10/16,21/10/16,weekday
1601,39.64,197996,9395,3.5,Hotel,non-chain,22/9/16,22/10/16,23/10/16,weekend
1602,39.64,197996,9395,3.5,Hotel,non-chain,22/9/16,12/11/16,13/11/16,weekend
1603,136.88,461164,9395,4,Hotel,chain,22/9/16,8/10/16,9/10/16,weekend
1604,142.24,21272,9395,4,Hotel,non-chain,22/9/16,19/10/16,20/10/16,weekday
1605,26.26,2398210,9395,3,Hostel,non-chain,22/9/16,14/10/16,15/10/16,weekday
1606,98.48,297388,9395,2.5,Hotel,non-chain,22/9/16,22/10/16,24/10/16,weekend
1607,136.88,461164,9395,4,Hotel,chain,22/9/16,11/10/16,13/10/16,weekday
1608,98.48,297388,9395,2.5,Hotel,non-chain,22/9/16,22/10/16,24/10/16,weekend
1609,84.66,1561120,9395,3,Hotel,non-chain,22/9/16,2/10/16,5/10/16,weekend
1610,456.06,96982,9395,4,Hotel,chain,22/9/16,29/10/16,1/11/16,weekend
1611,59.08,297388,9395,2.5,Hotel,non-chain,22/9/16,22/10/16,24/10/16,weekend
1612,112.88,298446,9395,4,Hotel,non-chain,22/9/16,26/10/16,29/10/16,weekday
1613,55.58,197996,9395,3.5,Hotel,non-chain,22/9/16,19/11/16,20/11/16,weekend
1614,128.22,510678,9395,5,Hotel,non-chain,22/9/16,25/10/16,28/10/16,weekday
1615,145.56,373272,9395,4.5,Hotel,chain,22/9/16,4/10/16,6/10/16,weekday
1616,50.88,297388,9395,2.5,Hotel,non-chain,22/9/16,31/10/16,1/11/16,weekday
1617,67.48,474060,9395,3,Hotel,chain,22/9/16,17/11/16,18/11/16,weekday
1618,79.32,297388,9395,2.5,Hotel,non-chain,22/9/16,1/10/16,4/10/16,weekend
1619,107.24,2240838,9395,3.5,Hotel,non-chain,22/9/16,7/10/16,8/10/16,weekday
1620,250.12,2278874,9395,4,Hotel,chain,22/9/16,31/10/16,2/11/16,weekday
1621,96.64,601910,9395,3.5,Hotel,non-chain,22/9/16,25/10/16,26/10/16,weekday
1622,250.12,2278874,9395,4,Hotel,chain,22/9/16,7/11/16,9/11/16,weekday
1623,145.8,298446,9395,4,Hotel,non-chain,22/9/16,1/11/16,4/11/16,weekday
1624,280.6,21310,9395,4,Hotel,chain,22/9/16,14/10/16,16/10/16,weekday
1625,99.54,824942,9395,3.5,Serviced Apartment,non-chain,22/9/16,1/10/16,2/10/16,weekend
1626,180.65,180880,9395,4,Hotel,non-chain,22/9/16,12/11/16,14/11/16,weekend
1627,348.64,525626,9395,5,Hotel,chain,22/9/16,5/10/16,6/10/16,weekday
1628,294.69,525626,9395,5,Hotel,chain,22/9/16,2/11/16,5/11/16,weekday
1629,147.72,1853178,9395,4,Hotel,non-chain,22/9/16,19/10/16,20/10/16,weekday
1630,182.83,1853178,9395,4,Hotel,non-chain,22/9/16,20/10/16,23/10/16,weekday
