book_id,ADR_USD,hotel_id,city_id,star_rating,accommodation_type_name,chain_hotel,booking_date,checkin_date,checkout_date,checkin_day
609,77.88,2387924,17193,3.5,Hotel,non-chain,28/9/16,4/10/16,6/10/16,weekday
610,321.5,671300,17193,4,Resort,non-chain,28/9/16,18/10/16,20/10/16,weekday
611,256.66,1243334,17193,4,Hotel,chain,28/9/16,9/10/16,11/10/16,weekend
612,52.24,392550,17193,3,Hotel,non-chain,28/9/16,23/10/16,25/10/16,weekend
613,52.24,392550,17193,3,Hotel,non-chain,28/9/16,23/10/16,26/10/16,weekend
614,53.9,594394,17193,3,Resort,non-chain,28/9/16,20/10/16,21/10/16,weekday
615,74.5,1244576,17193,4,Hotel,chain,28/9/16,5/10/16,6/10/16,weekday
616,50.9,581326,17193,2,Guest House / Bed & Breakfast,non-chain,29/9/16,16/10/16,18/10/16,weekend
617,76.58,461140,17193,3,Hotel,non-chain,29/9/16,28/11/16,1/12/16,weekday
618,50.72,461394,17193,3,Resort,non-chain,29/9/16,17/11/16,20/11/16,weekday
619,18.86,1248714,17193,2,Resort,non-chain,29/9/16,5/10/16,8/10/16,weekday
620,96.14,606968,17193,4,Resort Villa,chain,29/9/16,22/10/16,25/10/16,weekend
621,89.75,2321888,17193,2,Guest House / Bed & Breakfast,non-chain,29/9/16,4/10/16,7/10/16,weekday
622,65.78,890782,17193,4,Resort,non-chain,29/9/16,5/10/16,6/10/16,weekday
623,1077.4,323376,17193,5,Resort,non-chain,29/9/16,6/11/16,7/11/16,weekend
624,1134.1,323376,17193,5,Resort,non-chain,29/9/16,6/11/16,7/11/16,weekend
625,65.78,890782,17193,4,Resort,non-chain,29/9/16,5/10/16,6/10/16,weekday
626,226.74,1243334,17193,4,Hotel,chain,29/9/16,9/10/16,12/10/16,weekend
627,334.7,3644,17193,5,Resort,chain,29/9/16,1/10/16,2/10/16,weekend
628,51.92,461140,17193,3,Hotel,non-chain,29/9/16,28/10/16,31/10/16,weekday
629,231.4,1330682,17193,4,Hotel,non-chain,29/9/16,23/10/16,24/10/16,weekend
630,79.14,1249978,17193,1,Bungalow,non-chain,29/9/16,17/10/16,19/10/16,weekday
631,74.39,1244576,17193,4,Hotel,chain,29/9/16,5/10/16,8/10/16,weekday
632,146.84,770,17193,4,Hotel,chain,29/9/16,13/10/16,14/10/16,weekday
633,87.14,2387924,17193,3.5,Hotel,non-chain,29/9/16,1/10/16,3/10/16,weekend
634,133.48,1330682,17193,4,Hotel,non-chain,29/9/16,23/10/16,24/10/16,weekend
635,117.8,1330682,17193,4,Hotel,non-chain,29/9/16,7/10/16,8/10/16,weekday
636,197.84,1136726,17193,3,Guest House / Bed & Breakfast,non-chain,29/9/16,27/10/16,28/10/16,weekday
637,54.7,461394,17193,3,Resort,non-chain,29/9/16,7/10/16,8/10/16,weekday
638,83.8,138770,17193,3,Resort,non-chain,29/9/16,9/10/16,10/10/16,weekend
639,66.7,461394,17193,3,Resort,non-chain,29/9/16,10/10/16,11/10/16,weekday
640,100.32,1244576,17193,4,Hotel,chain,29/9/16,5/10/16,7/10/16,weekday
641,100.27,592520,17193,4,Hotel,non-chain,29/9/16,14/10/16,16/10/16,weekday
642,101.76,592520,17193,4,Hotel,non-chain,29/9/16,14/10/16,16/10/16,weekday
643,77.14,1636646,17193,3,Hotel,non-chain,29/9/16,9/11/16,10/11/16,weekday
644,100.75,605656,17193,3,Resort,non-chain,29/9/16,9/11/16,12/11/16,weekday
645,52.08,392550,17193,3,Hotel,non-chain,29/9/16,5/11/16,8/11/16,weekend
646,50.42,623836,17193,3,Hotel,non-chain,29/9/16,14/10/16,15/10/16,weekday
647,61.24,392550,17193,3,Hotel,non-chain,29/9/16,1/10/16,4/10/16,weekend
648,188.52,1243334,17193,4,Hotel,chain,29/9/16,7/10/16,8/10/16,weekday
649,75.96,2387924,17193,3.5,Hotel,non-chain,29/9/16,14/10/16,17/10/16,weekday
650,85.62,611570,17193,4,Resort,non-chain,29/9/16,1/10/16,3/10/16,weekend
651,130.32,91124,17193,5,Resort,non-chain,29/9/16,14/10/16,16/10/16,weekday
652,103.52,582268,17193,4,Resort,chain,29/9/16,30/10/16,31/10/16,weekend
653,64.6,1514176,17193,3,Resort,non-chain,29/9/16,23/10/16,24/10/16,weekend
654,64.68,623836,17193,3,Hotel,non-chain,29/9/16,1/10/16,2/10/16,weekend
655,56.26,339534,17193,4,Resort,chain,29/9/16,6/10/16,7/10/16,weekday
656,87.04,861894,17193,3,Resort,non-chain,30/9/16,20/11/16,22/11/16,weekend
657,54.92,1637446,17193,3,Hotel,non-chain,30/9/16,3/11/16,4/11/16,weekday
658,54.92,1637446,17193,3,Hotel,non-chain,30/9/16,12/11/16,13/11/16,weekend
659,76.95,156510,17193,4,Hotel,non-chain,30/9/16,1/10/16,4/10/16,weekend
660,66.3,1093026,17193,4,Hotel,non-chain,30/9/16,6/10/16,7/10/16,weekday
661,171.33,671300,17193,4,Resort,non-chain,30/9/16,5/10/16,8/10/16,weekday
662,66.86,496858,17193,2,Resort,non-chain,30/9/16,2/10/16,3/10/16,weekend
663,81.5,1822964,17193,4,Hotel,chain,30/9/16,1/10/16,2/10/16,weekend
664,20.04,1861852,17193,2,Serviced Apartment,non-chain,30/9/16,7/11/16,9/11/16,weekday
665,81.24,503444,17193,4,Resort,non-chain,30/9/16,22/10/16,25/10/16,weekend
666,48.14,461394,17193,3,Resort,non-chain,30/9/16,11/10/16,14/10/16,weekday
667,138.82,156510,17193,4,Hotel,non-chain,30/9/16,4/10/16,6/10/16,weekday
668,138.82,156510,17193,4,Hotel,non-chain,30/9/16,4/10/16,6/10/16,weekday
669,92.38,2387924,17193,3.5,Hotel,non-chain,30/9/16,8/10/16,10/10/16,weekend
670,267.68,12198,17193,4,Resort,non-chain,30/9/16,1/10/16,2/10/16,weekend
671,51.12,392550,17193,3,Hotel,non-chain,30/9/16,1/11/16,2/11/16,weekday
672,51.12,392550,17193,3,Hotel,non-chain,30/9/16,27/10/16,28/10/16,weekday
673,192.48,1822964,17193,4,Hotel,chain,30/9/16,1/10/16,3/10/16,weekend
674,91.93,513450,17193,4,Resort,non-chain,30/9/16,7/11/16,9/11/16,weekday
675,128.82,1822964,17193,4,Hotel,chain,30/9/16,1/10/16,3/10/16,weekend
676,153.16,2319462,17193,3,Hotel,non-chain,30/9/16,1/10/16,2/10/16,weekend
677,33.64,813920,17193,3,Resort,non-chain,30/9/16,11/11/16,12/11/16,weekday
678,80.34,198122,17193,3,Hotel,non-chain,30/9/16,10/11/16,12/11/16,weekday
679,205.28,1332524,17193,4,Apartment,non-chain,30/9/16,13/11/16,16/11/16,weekend
680,122.46,677150,17193,3,Resort,non-chain,30/9/16,11/11/16,13/11/16,weekday
681,40.36,813920,17193,3,Resort,non-chain,30/9/16,11/11/16,12/11/16,weekday
682,157.41,770,17193,4,Hotel,chain,30/9/16,3/10/16,6/10/16,weekday
683,162.13,770,17193,4,Hotel,chain,30/9/16,3/10/16,6/10/16,weekday
684,73.98,611570,17193,4,Resort,non-chain,30/9/16,1/10/16,2/10/16,weekend
685,133.38,1330682,17193,4,Hotel,non-chain,30/9/16,10/10/16,12/10/16,weekday
686,46.7,461140,17193,3,Hotel,non-chain,30/9/16,1/10/16,2/10/16,weekend
687,56.52,1330652,17193,3,Hotel,chain,30/9/16,13/11/16,15/11/16,weekend
688,52.58,594394,17193,3,Resort,non-chain,30/9/16,8/10/16,10/10/16,weekend
689,83.22,1822964,17193,4,Hotel,chain,30/9/16,16/10/16,18/10/16,weekend
690,149.22,3644,17193,5,Resort,chain,30/9/16,3/11/16,5/11/16,weekday
691,163.97,671300,17193,4,Resort,non-chain,30/9/16,7/10/16,9/10/16,weekday
692,339.38,195184,17193,5,Resort,chain,30/9/16,22/10/16,24/10/16,weekend
693,198.18,770,17193,4,Hotel,chain,30/9/16,6/10/16,8/10/16,weekday
694,77.07,599270,17193,3,Bungalow,non-chain,30/9/16,1/10/16,3/10/16,weekend
695,100.92,2122366,17193,3,Hotel,non-chain,30/9/16,19/10/16,21/10/16,weekday
696,146.5,770,17193,4,Hotel,chain,30/9/16,3/10/16,5/10/16,weekday
697,69.36,599270,17193,3,Bungalow,non-chain,30/9/16,2/10/16,4/10/16,weekend
698,127.84,480820,17193,3,Resort Villa,non-chain,30/9/16,19/10/16,21/10/16,weekday
699,67.52,1244576,17193,4,Hotel,chain,30/9/16,1/10/16,2/10/16,weekend
700,62.42,1146892,17193,3,Guest House / Bed & Breakfast,non-chain,30/9/16,16/10/16,17/10/16,weekend
701,165.52,671300,17193,4,Resort,non-chain,30/9/16,14/11/16,15/11/16,weekday
702,193.9,1244576,17193,4,Hotel,chain,30/9/16,4/11/16,7/11/16,weekday
703,139.86,1244576,17193,4,Hotel,chain,30/9/16,3/11/16,4/11/16,weekday
704,130.46,480820,17193,3,Resort Villa,non-chain,30/9/16,11/10/16,14/10/16,weekday
705,77.2,1093026,17193,4,Hotel,non-chain,30/9/16,24/10/16,26/10/16,weekday
706,35.72,868040,17193,2,Bungalow,non-chain,1/10/16,1/10/16,2/10/16,weekend
707,201.88,1250546,17193,4,Resort,non-chain,1/10/16,1/10/16,2/10/16,weekend
708,60.22,1880780,17193,3,Hotel,chain,1/10/16,10/10/16,11/10/16,weekday
709,61.42,1094044,17193,1,Resort Villa,non-chain,1/10/16,1/10/16,3/10/16,weekend
710,61.62,392550,17193,3,Hotel,non-chain,1/10/16,3/10/16,5/10/16,weekday
711,36.94,1818064,17193,2,Guest House / Bed & Breakfast,non-chain,1/10/16,1/10/16,2/10/16,weekend
712,73.06,861894,17193,3,Resort,non-chain,1/10/16,6/10/16,7/10/16,weekday
713,158.08,97372,17193,3,Resort,non-chain,1/10/16,1/10/16,3/10/16,weekend
714,70.24,2321888,17193,2,Guest House / Bed & Breakfast,non-chain,1/10/16,10/10/16,13/10/16,weekday
715,198.94,674892,17193,4,Resort,non-chain,1/10/16,17/10/16,20/10/16,weekday
716,199.01,674892,17193,4,Resort,non-chain,1/10/16,17/10/16,20/10/16,weekday
717,87.14,1136726,17193,3,Guest House / Bed & Breakfast,non-chain,1/10/16,30/11/16,2/12/16,weekday
718,44.22,1097136,17193,3,Resort,non-chain,1/10/16,17/11/16,18/11/16,weekday
719,66.88,97354,17193,3,Hotel,non-chain,1/10/16,3/10/16,5/10/16,weekday
720,208.64,91124,17193,5,Resort,non-chain,1/10/16,1/10/16,3/10/16,weekend
721,87.14,583688,17193,3,Bungalow,non-chain,1/10/16,2/10/16,4/10/16,weekend
722,124.48,1330682,17193,4,Hotel,non-chain,1/10/16,1/10/16,3/10/16,weekend
723,61.7,1514176,17193,3,Resort,non-chain,1/10/16,6/10/16,7/10/16,weekday
724,180.44,671300,17193,4,Resort,non-chain,1/10/16,1/10/16,2/10/16,weekend
725,35.6,868040,17193,2,Bungalow,non-chain,1/10/16,1/10/16,2/10/16,weekend
726,78.31,1723402,17193,2,Guest House / Bed & Breakfast,non-chain,1/10/16,11/10/16,14/10/16,weekday
727,57.34,339534,17193,4,Resort,chain,1/10/16,1/10/16,2/10/16,weekend
728,18.76,1248714,17193,2,Resort,non-chain,1/10/16,1/10/16,2/10/16,weekend
729,51.98,2301506,17193,3,Hotel,non-chain,1/10/16,2/10/16,3/10/16,weekend
730,90.6,1244576,17193,4,Hotel,chain,1/10/16,2/10/16,5/10/16,weekend
731,43.12,461394,17193,3,Resort,non-chain,1/10/16,3/10/16,6/10/16,weekday
732,204.16,198118,17193,4,Resort,non-chain,1/10/16,8/10/16,11/10/16,weekend
733,26.2,1817274,17193,0,Guest House / Bed & Breakfast,non-chain,1/10/16,1/10/16,2/10/16,weekend
734,77.4,674892,17193,4,Resort,non-chain,1/10/16,23/10/16,24/10/16,weekend
735,170.78,91058,17193,4,Hotel,non-chain,1/10/16,4/10/16,7/10/16,weekday
736,116.64,1514176,17193,3,Resort,non-chain,1/10/16,3/10/16,4/10/16,weekday
737,59.08,583688,17193,3,Bungalow,non-chain,1/10/16,2/10/16,3/10/16,weekend
738,132.72,674892,17193,4,Resort,non-chain,1/10/16,16/11/16,19/11/16,weekday
739,77.58,99524,17193,3,Resort,non-chain,1/10/16,2/10/16,3/10/16,weekend
740,298.9,1332524,17193,4,Apartment,non-chain,1/10/16,7/10/16,10/10/16,weekday
741,54.78,1880780,17193,3,Hotel,chain,1/10/16,1/10/16,2/10/16,weekend
742,74.48,2559960,17193,3,Hotel,non-chain,1/10/16,2/10/16,5/10/16,weekend
743,236.99,606952,17193,4,Resort,non-chain,1/10/16,16/10/16,18/10/16,weekend
744,191.28,3644,17193,5,Resort,chain,1/10/16,14/10/16,15/10/16,weekday
745,52.2,392550,17193,3,Hotel,non-chain,1/10/16,22/10/16,23/10/16,weekend
746,94.02,2387924,17193,3.5,Hotel,non-chain,1/10/16,2/10/16,5/10/16,weekend
747,58.98,97354,17193,3,Hotel,non-chain,1/10/16,2/10/16,3/10/16,weekend
748,254.7,1243334,17193,4,Hotel,chain,1/10/16,16/10/16,17/10/16,weekend
749,49.48,581326,17193,2,Guest House / Bed & Breakfast,non-chain,1/10/16,3/10/16,4/10/16,weekday
750,249.44,1243334,17193,4,Hotel,chain,1/10/16,9/10/16,10/10/16,weekend
751,61.42,1853838,17193,1,Guest House / Bed & Breakfast,non-chain,1/10/16,4/10/16,5/10/16,weekday
752,36.64,461394,17193,3,Resort,non-chain,1/10/16,16/10/16,17/10/16,weekend
753,66.38,461394,17193,3,Resort,non-chain,1/10/16,9/10/16,10/10/16,weekend
754,201.08,1243334,17193,4,Hotel,chain,1/10/16,2/10/16,3/10/16,weekend
755,15.38,2362118,17193,3,Guest House / Bed & Breakfast,non-chain,1/10/16,2/10/16,3/10/16,weekend
756,20.1,1861852,17193,2,Serviced Apartment,non-chain,2/10/16,2/10/16,5/10/16,weekend
757,53.48,594394,17193,3,Resort,non-chain,2/10/16,25/10/16,27/10/16,weekday
758,261.05,823638,17193,2,Resort,non-chain,2/10/16,4/10/16,6/10/16,weekday
759,58.32,2552918,17193,3,Hotel,non-chain,2/10/16,21/10/16,23/10/16,weekday
760,60.32,583688,17193,3,Bungalow,non-chain,2/10/16,7/10/16,10/10/16,weekday
761,113.94,583688,17193,3,Bungalow,non-chain,2/10/16,7/10/16,10/10/16,weekday
762,151.78,3644,17193,5,Resort,chain,2/10/16,22/10/16,24/10/16,weekend
763,76.78,599270,17193,3,Bungalow,non-chain,2/10/16,2/10/16,3/10/16,weekend
764,43.46,578630,17193,3,Resort,non-chain,2/10/16,5/10/16,7/10/16,weekday
765,51.18,392550,17193,3,Hotel,non-chain,2/10/16,18/10/16,19/10/16,weekday
766,348.06,752940,17193,5,Resort Villa,non-chain,2/10/16,21/10/16,22/10/16,weekday
767,68.4,339534,17193,4,Resort,chain,2/10/16,8/10/16,9/10/16,weekend
768,39.38,504724,17193,3,Hotel,non-chain,2/10/16,2/10/16,3/10/16,weekend
769,146.64,91124,17193,5,Resort,non-chain,2/10/16,4/10/16,5/10/16,weekday
770,179.17,671300,17193,4,Resort,non-chain,2/10/16,6/10/16,9/10/16,weekday
771,77.12,1244576,17193,4,Hotel,chain,2/10/16,28/10/16,30/10/16,weekday
772,73.72,387170,17193,3,Hotel,non-chain,2/10/16,14/10/16,16/10/16,weekday
773,400.81,526786,17193,4,Resort Villa,non-chain,2/10/16,17/11/16,19/11/16,weekday
774,151.78,3644,17193,5,Resort,chain,2/10/16,17/10/16,20/10/16,weekday
775,254.7,1243334,17193,4,Hotel,chain,2/10/16,2/10/16,3/10/16,weekend
776,57.06,623836,17193,3,Hotel,non-chain,2/10/16,15/10/16,17/10/16,weekend
777,435.42,1071000,17193,3,Resort Villa,non-chain,2/10/16,5/10/16,8/10/16,weekday
778,71.72,1244576,17193,4,Hotel,chain,2/10/16,2/10/16,3/10/16,weekend
779,96.74,510096,17193,3,Hotel,non-chain,2/10/16,3/10/16,6/10/16,weekday
780,71.5,1856024,17193,3,Resort Villa,non-chain,2/10/16,27/10/16,30/10/16,weekday
781,53.38,339534,17193,4,Resort,chain,2/10/16,3/10/16,5/10/16,weekday
782,97.48,1822964,17193,4,Hotel,chain,2/10/16,2/10/16,3/10/16,weekend
783,62.78,592520,17193,4,Hotel,non-chain,2/10/16,22/10/16,23/10/16,weekend
784,177.26,678962,17193,4,Resort Villa,non-chain,2/10/16,22/11/16,24/11/16,weekday
785,205.74,318482,17193,4,Resort,non-chain,2/10/16,16/10/16,17/10/16,weekend
786,60.81,1146892,17193,3,Guest House / Bed & Breakfast,non-chain,2/10/16,5/11/16,7/11/16,weekend
787,53.38,339534,17193,4,Resort,chain,2/10/16,3/10/16,5/10/16,weekday
788,114.22,674892,17193,4,Resort,non-chain,2/10/16,12/10/16,13/10/16,weekday
789,64.37,461394,17193,3,Resort,non-chain,2/10/16,26/10/16,29/10/16,weekday
790,425.05,534872,17193,4,Resort,non-chain,2/10/16,3/11/16,5/11/16,weekday
791,19.98,2547308,17193,3,Guest House / Bed & Breakfast,non-chain,2/10/16,8/10/16,10/10/16,weekend
792,95.6,482214,17193,4,Resort,non-chain,2/10/16,8/10/16,9/10/16,weekend
793,308.32,1243334,17193,4,Hotel,chain,2/10/16,28/11/16,30/11/16,weekday
794,64.58,1244576,17193,4,Hotel,chain,2/10/16,20/11/16,23/11/16,weekend
795,61.26,392550,17193,3,Hotel,non-chain,2/10/16,3/10/16,6/10/16,weekday
796,164.95,1246808,17193,3,Resort,non-chain,2/10/16,3/11/16,6/11/16,weekday
797,55.36,583688,17193,3,Bungalow,non-chain,2/10/16,3/10/16,6/10/16,weekday
798,82.61,482214,17193,4,Resort,non-chain,2/10/16,14/10/16,16/10/16,weekday
799,69.72,482834,17193,3,Resort,non-chain,2/10/16,6/11/16,9/11/16,weekend
800,65.64,979868,17193,3,Resort Villa,non-chain,2/10/16,3/11/16,5/11/16,weekday
801,64.68,818398,17193,3,Resort,non-chain,2/10/16,13/10/16,14/10/16,weekday
802,64.76,818398,17193,3,Resort,non-chain,2/10/16,20/10/16,21/10/16,weekday
803,120.7,770,17193,4,Hotel,chain,2/10/16,11/11/16,12/11/16,weekday
804,368.66,528496,17193,4,Resort Villa,non-chain,2/10/16,2/11/16,5/11/16,weekday
805,129.98,674892,17193,4,Resort,non-chain,2/10/16,8/10/16,10/10/16,weekend
806,20.74,1861852,17193,2,Serviced Apartment,non-chain,2/10/16,3/10/16,4/10/16,weekday
807,62.34,578630,17193,3,Resort,non-chain,2/10/16,3/10/16,5/10/16,weekday
808,42.54,143998,17193,4,Resort,non-chain,2/10/16,7/10/16,9/10/16,weekday
809,79.42,2321888,17193,2,Guest House / Bed & Breakfast,non-chain,2/10/16,30/11/16,3/12/16,weekday
810,24.54,1817274,17193,0,Guest House / Bed & Breakfast,non-chain,2/10/16,2/10/16,3/10/16,weekend
811,41.69,1097136,17193,3,Resort,non-chain,2/10/16,13/10/16,16/10/16,weekday
812,38.94,1097136,17193,3,Resort,non-chain,2/10/16,16/10/16,18/10/16,weekend
813,76.78,339534,17193,4,Resort,chain,2/10/16,3/10/16,4/10/16,weekday
814,94.82,979868,17193,3,Resort Villa,non-chain,2/10/16,26/11/16,27/11/16,weekend
815,146.96,671300,17193,4,Resort,non-chain,2/10/16,3/10/16,4/10/16,weekday
816,35.8,578630,17193,3,Resort,non-chain,3/10/16,23/10/16,25/10/16,weekend
817,159.28,1250546,17193,4,Resort,non-chain,3/10/16,21/10/16,24/10/16,weekday
818,126.72,1822964,17193,4,Hotel,chain,3/10/16,4/10/16,5/10/16,weekday
819,40.22,504724,17193,3,Hotel,non-chain,3/10/16,3/10/16,4/10/16,weekday
820,187.66,1243334,17193,4,Hotel,chain,3/10/16,12/10/16,13/10/16,weekday
821,82.16,1244576,17193,4,Hotel,chain,3/10/16,5/10/16,6/10/16,weekday
822,19.96,1861852,17193,2,Serviced Apartment,non-chain,3/10/16,6/11/16,7/11/16,weekend
823,161.42,2319462,17193,3,Hotel,non-chain,3/10/16,23/10/16,25/10/16,weekend
824,43.12,461394,17193,3,Resort,non-chain,3/10/16,14/10/16,16/10/16,weekday
825,87,2387924,17193,3.5,Hotel,non-chain,3/10/16,21/10/16,24/10/16,weekday
826,20.1,1861852,17193,2,Serviced Apartment,non-chain,3/10/16,24/11/16,27/11/16,weekday
827,35.17,590068,17193,2,Resort,non-chain,3/10/16,3/10/16,5/10/16,weekday
828,27.78,583734,17193,1,Hotel,non-chain,3/10/16,9/10/16,12/10/16,weekend
829,219.58,91124,17193,5,Resort,non-chain,3/10/16,3/10/16,4/10/16,weekday
830,127.46,1244576,17193,4,Hotel,chain,3/10/16,4/10/16,6/10/16,weekday
831,19.96,1861852,17193,2,Serviced Apartment,non-chain,3/10/16,24/11/16,27/11/16,weekday
832,78.92,2387924,17193,3.5,Hotel,non-chain,3/10/16,3/10/16,6/10/16,weekday
833,35.44,1135026,17193,2,Hotel,non-chain,3/10/16,3/10/16,5/10/16,weekday
834,111.52,318482,17193,4,Resort,non-chain,3/10/16,16/11/16,17/11/16,weekday
835,60.32,1146892,17193,3,Guest House / Bed & Breakfast,non-chain,3/10/16,17/10/16,18/10/16,weekday
836,16.58,1861852,17193,2,Serviced Apartment,non-chain,3/10/16,4/10/16,5/10/16,weekday
837,74.06,924656,17193,3.5,Hotel,non-chain,3/10/16,3/10/16,5/10/16,weekday
838,63.96,1248060,17193,3,Hotel,non-chain,3/10/16,21/10/16,22/10/16,weekday
839,69.38,890782,17193,4,Resort,non-chain,3/10/16,6/10/16,7/10/16,weekday
840,16,2390872,17193,0,Hostel,non-chain,3/10/16,4/10/16,6/10/16,weekday
841,159.9,676340,17193,3,Resort,non-chain,3/10/16,6/10/16,7/10/16,weekday
842,186.58,611570,17193,4,Resort,non-chain,3/10/16,4/10/16,7/10/16,weekday
843,61.42,461140,17193,3,Hotel,non-chain,3/10/16,4/10/16,5/10/16,weekday
844,82.92,611570,17193,4,Resort,non-chain,3/10/16,17/10/16,19/10/16,weekday
845,73.74,583688,17193,3,Bungalow,non-chain,3/10/16,27/10/16,29/10/16,weekday
846,177.26,678962,17193,4,Resort Villa,non-chain,3/10/16,14/11/16,15/11/16,weekday
847,57.06,623836,17193,3,Hotel,non-chain,3/10/16,9/10/16,12/10/16,weekend
848,103.46,1822964,17193,4,Hotel,chain,3/10/16,4/10/16,5/10/16,weekday
849,53.38,339534,17193,4,Resort,chain,3/10/16,4/10/16,5/10/16,weekday
850,111.61,144008,17193,3,Resort,non-chain,3/10/16,16/10/16,18/10/16,weekend
851,69.38,890782,17193,4,Resort,non-chain,3/10/16,4/10/16,5/10/16,weekday
852,57.32,470208,17193,3,Resort,non-chain,3/10/16,9/10/16,12/10/16,weekend
853,445.28,526786,17193,4,Resort Villa,non-chain,3/10/16,31/10/16,2/11/16,weekday
854,73.94,1244576,17193,4,Hotel,chain,3/10/16,4/10/16,5/10/16,weekday
855,58.04,1880780,17193,3,Hotel,chain,3/10/16,4/10/16,6/10/16,weekday
856,328.24,144482,17193,4,Resort,non-chain,3/10/16,18/11/16,21/11/16,weekday
857,61.7,2387924,17193,3.5,Hotel,non-chain,3/10/16,4/10/16,5/10/16,weekday
858,57.31,392550,17193,3,Hotel,non-chain,3/10/16,15/10/16,17/10/16,weekend
859,45.76,461394,17193,3,Resort,non-chain,3/10/16,25/10/16,26/10/16,weekday
860,76.06,1822964,17193,4,Hotel,chain,3/10/16,4/10/16,5/10/16,weekday
861,52.1,392550,17193,3,Hotel,non-chain,3/10/16,18/10/16,20/10/16,weekday
862,85.69,97354,17193,3,Hotel,non-chain,3/10/16,11/10/16,14/10/16,weekday
863,101.76,480820,17193,3,Resort Villa,non-chain,3/10/16,5/10/16,6/10/16,weekday
864,181.44,770,17193,4,Hotel,chain,3/10/16,6/10/16,9/10/16,weekday
865,33.58,1277894,17193,2,Hotel,non-chain,3/10/16,6/10/16,7/10/16,weekday
866,67.86,1244576,17193,4,Hotel,chain,3/10/16,18/11/16,19/11/16,weekday
867,63.28,1244576,17193,4,Hotel,chain,3/10/16,15/11/16,18/11/16,weekday
868,15.38,2413170,17193,3,Guest House / Bed & Breakfast,non-chain,3/10/16,4/10/16,5/10/16,weekday
869,283.7,1576560,17193,4,Resort,non-chain,3/10/16,26/10/16,28/10/16,weekday
870,347.33,528496,17193,4,Resort Villa,non-chain,3/10/16,15/10/16,17/10/16,weekend
871,20.1,583734,17193,1,Hotel,non-chain,3/10/16,6/10/16,7/10/16,weekday
872,124.48,1330682,17193,4,Hotel,non-chain,3/10/16,14/10/16,16/10/16,weekday
873,41.24,581326,17193,2,Guest House / Bed & Breakfast,non-chain,3/10/16,4/10/16,6/10/16,weekday
874,261.05,823638,17193,2,Resort,non-chain,4/10/16,11/10/16,13/10/16,weekday
875,115.62,923928,17193,3,Resort Villa,non-chain,4/10/16,9/11/16,11/11/16,weekday
876,56.26,392550,17193,3,Hotel,non-chain,4/10/16,4/10/16,5/10/16,weekday
877,136.36,318482,17193,4,Resort,non-chain,4/10/16,7/10/16,8/10/16,weekday
878,68.68,475826,17193,1,Resort,non-chain,4/10/16,31/10/16,2/11/16,weekday
879,30.06,888204,17193,3,Hotel,non-chain,4/10/16,5/10/16,8/10/16,weekday
880,366.22,195300,17193,5,Resort,non-chain,4/10/16,10/10/16,11/10/16,weekday
881,109.04,513450,17193,4,Resort,non-chain,4/10/16,26/10/16,29/10/16,weekday
882,174.91,770,17193,4,Hotel,chain,4/10/16,15/10/16,17/10/16,weekend
883,60.28,2387924,17193,3.5,Hotel,non-chain,4/10/16,4/10/16,5/10/16,weekday
884,44.72,1129194,17193,3,Hotel,non-chain,4/10/16,4/10/16,5/10/16,weekday
885,44.72,1129194,17193,3,Hotel,non-chain,4/10/16,5/10/16,6/10/16,weekday
886,85.94,2321888,17193,2,Guest House / Bed & Breakfast,non-chain,4/10/16,28/11/16,29/11/16,weekday
887,53.84,599830,17193,3,Hotel,non-chain,4/10/16,4/10/16,6/10/16,weekday
888,208.64,1243334,17193,4,Hotel,chain,4/10/16,7/10/16,9/10/16,weekday
889,183.18,1243334,17193,4,Hotel,chain,4/10/16,8/10/16,9/10/16,weekend
890,74.1,468892,17193,3,Hotel,non-chain,4/10/16,7/11/16,8/11/16,weekday
891,183.18,1243334,17193,4,Hotel,chain,4/10/16,8/10/16,9/10/16,weekend
892,136.5,91058,17193,4,Hotel,non-chain,4/10/16,22/10/16,23/10/16,weekend
893,18.52,1861852,17193,2,Serviced Apartment,non-chain,4/10/16,24/11/16,27/11/16,weekday
894,132.4,1093026,17193,4,Hotel,non-chain,4/10/16,25/11/16,27/11/16,weekday
895,61.82,1146892,17193,3,Guest House / Bed & Breakfast,non-chain,4/10/16,11/10/16,13/10/16,weekday
896,38.56,2233386,17193,3,Guest House / Bed & Breakfast,non-chain,4/10/16,4/10/16,5/10/16,weekday
897,100.23,1136726,17193,3,Guest House / Bed & Breakfast,non-chain,4/10/16,23/10/16,25/10/16,weekend
898,19.78,1743438,17193,1,Guest House / Bed & Breakfast,non-chain,4/10/16,5/10/16,8/10/16,weekday
899,66.94,339534,17193,4,Resort,chain,4/10/16,21/11/16,23/11/16,weekday
900,81.16,582268,17193,4,Resort,chain,4/10/16,14/10/16,15/10/16,weekday
901,107.94,611570,17193,4,Resort,non-chain,4/10/16,14/10/16,17/10/16,weekday
902,100.23,611570,17193,4,Resort,non-chain,4/10/16,14/10/16,17/10/16,weekday
903,174.6,3644,17193,5,Resort,chain,4/10/16,13/10/16,15/10/16,weekday
904,81.42,611570,17193,4,Resort,non-chain,4/10/16,27/11/16,29/11/16,weekend
905,79.68,861894,17193,3,Resort,non-chain,4/10/16,5/10/16,6/10/16,weekday
906,75.68,1093026,17193,4,Hotel,non-chain,4/10/16,11/10/16,14/10/16,weekday
